Gene	gene_id	type	chr	start	stop	gene_name.84	gene_id.84	gene_type.84	Balaton.consensus.calls	Carrel_hybrids	Carrel_SNPs	Cotton_AI	Cotton_DNAm	Balaton_only_methylation_data	num_inf_females	pct_females_escape	Cotton_XCI_status	Cotton_AR	Cotton_AR_SD	Cotton_95ci_lo	Cotton_Esc_myCall	total_count	Tuk_Skew_AR	Tuk_skew_padj	Y014	Y035	Y117	Tuk_SC_inf_samples	Tuk_SC_sig_samples	Tuk_SC_pct_sig	Tuk_AR	Tuk_myCall	Garieri_XCI_status	num_inf_samples	num_sig_samples	pct_sig_samples	Garieri_AR	Garieri_myCall	Sauteraud_AR	Sauteraud_XCI.status	Sauteraud_AR_p.adj	Sauteraud_myCall	Avg_AR	num_studies_XCI_calls	num_studies_Esc	pct_studies_Esc	num_studies_Subject	pct_studies_Subject	Final_XCI_Call	Diff_from_Balaton
PLS3	ENSG00000102024	protein_coding	chrX	115561174	115650861	PLS3	ENSG00000102024	protein_coding	Mostly VE	0.44	NA	VE	all F E or E+U	FALSE	24	0.375	variable escape	0.0958458333333333	0.126687637017936	0.045160222322564	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0.00205128917856497	Subject	0	S	0.999999999967311	Subject	0.0326323741706328	3	0	0	3	1	Subject	TRUE
PLXNA3	ENSG00000130827	protein_coding	chrX	154458281	154477779	PLXNA3	ENSG00000130827	protein_coding	S	0	NA	S	all F S or S+U	FALSE	18	0.111111111111111	subject	0.0521111111111111	0.0540043123429415	0.027162391670051	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0521111111111111	1	0	0	1	1	Subject	FALSE
PLXNB3	ENSG00000198753	protein_coding	chrX	153764196	153779346	PLXNB3	ENSG00000198753	protein_coding	Discordant	1	S	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0.00195612301137538	Subject	NA	NA	NA	NA	0.00195612301137538	1	0	0	1	1	Subject	TRUE
PNPLA4	ENSG00000006757	protein_coding	chrX	7898247	7927739	PNPLA4	ENSG00000006757	protein_coding	E	1	NA	E	all F E or E+U	FALSE	33	0.96969696969697	escape	0.6147	0.192196634335776	0.549124006408017	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6147	1	1	1	0	0	Escape	FALSE
POLA1	ENSG00000101868	protein_coding	chrX	24693873	24996986	POLA1	ENSG00000101868	protein_coding	S	0	NA	S	all F S or S+U	FALSE	51	0.0196078431372549	subject	0.0218274509803922	0.0848426828393147	-0.00145803875446573	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0.00408878908928112	Subject	0.0257843429905439	S	0.129820297202118	Subject	0.0172335276867391	3	0	0	3	1	Subject	FALSE
PORCN	ENSG00000102312	protein_coding	chrX	48508959	48520814	PORCN	ENSG00000102312	protein_coding	Mostly S	0	NA	VE	all F S or S+U	FALSE	34	0.5	variable escape	0.173055882352941	0.184619287529732	0.110998467014262	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.173055882352941	1	1	1	0	0	Escape	TRUE
PPP1R3F	ENSG00000049769	protein_coding	chrX	49269793	49301461	PPP1R3F	ENSG00000049769	protein_coding	S	0	NA	S	all F S or S+U	FALSE	14	0.0714285714285714	subject	0.0497142857142857	0.0763496094105455	0.00971991451032753	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0.0167445917511028	Subject	NA	NA	NA	NA	0.0332294387326942	2	0	0	2	1	Subject	FALSE
PPP2R3B	ENSG00000167393	protein_coding	chrX	333933	386955	PPP2R3B	ENSG00000167393	protein_coding	PAR	1	E	E	NA	FALSE	21	1	escape	0.675561904761905	0.163202816998331	0.60575890692625	Escape	36	0.894736842105263	1.64935526880053e-20	NA	NA	0.428571428571429	1	1	1	0.661654135338346	Escape	inactivated gene	2	1	0.5	0.339153297845005	Escape	0.792298404876081	E	5.78294289039033e-10	Escape	0.617166935705334	4	4	1	0	0	Escape	FALSE
PQBP1	ENSG00000102103	protein_coding	chrX	48890197	48903143	PQBP1	ENSG00000102103	protein_coding	Mostly S	0	NA	VE	all F S	FALSE	7	0.571428571428571	variable escape	0.180157142857143	0.0331666427374885	0.155586950075373	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.180157142857143	1	1	1	0	0	Escape	TRUE
PRAF2	ENSG00000243279	protein_coding	chrX	49071161	49074002	PRAF2	ENSG00000243279	protein_coding	S	0	NA	NA	all F S	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0391047313049966	S	0.105864695167327	Subject	0.0391047313049966	1	0	0	1	1	Subject	FALSE
PRDX4	ENSG00000123131	protein_coding	chrX	23664262	23686397	PRDX4	ENSG00000123131	protein_coding	S	0	NA	S	all F S or S+U	FALSE	22	0	subject	0.00180909090909091	0.00523449266117677	-0.000378264357746391	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	escapee , relaxed set	2	1	0.5	0.0342856440653153	Subject	NA	NA	NA	NA	0.0180473674872031	2	0	0	2	1	Subject	FALSE
PRICKLE3	ENSG00000012211	protein_coding	chrX	49174802	49186528	PRICKLE3	ENSG00000012211	protein_coding	S	0	NA	S	NA	FALSE	13	0	subject	0.0272	0.0787432219305256	-0.0156053030431439	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0182247160979071	S	0.533704390380998	Subject	0.0227123580489536	2	0	0	2	1	Subject	FALSE
PRKX	ENSG00000183943	protein_coding	chrX	3604340	3713649	PRKX	ENSG00000183943	protein_coding	E	0.78	NA	E	all F E or E+U	FALSE	71	0.859154929577465	escape	0.505352112676056	0.239293921395637	0.44969014385745	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.607048432292786	E	3.22468231900029e-51	Escape	0.556200272484421	2	2	1	0	0	Escape	FALSE
PRPS1	ENSG00000147224	protein_coding	chrX	107628428	107651993	PRPS1	ENSG00000147224	protein_coding	S	0.11	NA	NA	too much U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
PRPS2	ENSG00000101911	protein_coding	chrX	12791355	12824222	PRPS2	ENSG00000101911	protein_coding	S	0	S	S	all F S or S+U	FALSE	49	0	subject	0.0127836734693878	0.0379215327295433	0.00216564430511564	Subject	NA	NA	NA	0	NA	0	2	0	0	0	Subject	inactivated gene	2	0	0	0	Subject	0.010866520283063	S	0.294090197702282	Subject	0.00591254843811269	4	0	0	4	1	Subject	FALSE
PRRG1	ENSG00000130962	protein_coding	chrX	37349309	37457292	PRRG1	ENSG00000130962	protein_coding	Mostly S	0	S	NA	S or S+U and VE and U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0.00575618954175379	Subject	NA	NA	NA	NA	0.00575618954175379	1	0	0	1	1	Subject	FALSE
PSMD10	ENSG00000101843	protein_coding	chrX	108084207	108091549	PSMD10	ENSG00000101843	protein_coding	S	0.11	NA	S	all F S or S+U	FALSE	27	0.037037037037037	subject	0.0191037037037037	0.0646338949032964	-0.00527634208880852	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0191037037037037	1	0	0	1	1	Subject	FALSE
PUDP	ENSG00000130021	protein_coding	chrX	6667865	7148158	PUDP	ENSG00000130021	protein_coding	E	0.89	NA	E	all F E or E+U	FALSE	39	0.974358974358974	escape	0.71314358974359	0.143315997555038	0.668163694589114	Escape	178	0.728155339805825	2.01953996346517e-69	0.96	NA	NA	1	1	1	0.844077669902913	Escape	escapee , robust set	4	4	1	0.802405656028183	Escape	0.767023887971406	E	5.12129974912994e-62	Escape	0.781662700911523	4	4	1	0	0	Escape	FALSE
RAB33A	ENSG00000134594	protein_coding	chrX	130171962	130184870	RAB33A	ENSG00000134594	protein_coding	S	NA	NA	S	all F S or S+U	FALSE	26	0	subject	0.0138269230769231	0.038424539634898	-0.00094299445009084	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0138269230769231	1	0	0	1	1	Subject	FALSE
RAB39B	ENSG00000155961	protein_coding	chrX	155258235	155264491	RAB39B	ENSG00000155961	protein_coding	S	0	NA	S	NA	FALSE	17	0.117647058823529	subject	0.0529411764705882	0.135968682326223	-0.0116942322619918	Subject	13	0	1	NA	NA	0	1	0	0	0	Subject	NA	NA	NA	NA	NA	NA	0.0139797798136079	S	0.335050239543553	Subject	0.0223069854280654	3	0	0	3	1	Subject	FALSE
RAB9A	ENSG00000123595	protein_coding	chrX	13689128	13710504	RAB9A	ENSG00000123595	protein_coding	Mostly E	1	NA	VE	all F E or E+U	FALSE	30	0.466666666666667	variable escape	0.162013333333333	0.155638942767378	0.106318652943767	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.162013333333333	1	1	1	0	0	Escape	FALSE
RADX	ENSG00000147231	protein_coding	chrX	106611930	106679439	CXorf57	ENSG00000147231	protein_coding	S	0	NA	S	all F S or S+U	FALSE	14	0.0714285714285714	subject	0.0213571428571429	0.0482734791703352	-0.00393005193207194	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0213571428571429	1	0	0	1	1	Subject	FALSE
RAP2C	ENSG00000123728	protein_coding	chrX	132203024	132219480	RAP2C	ENSG00000123728	protein_coding	S	0	NA	NA	all F S or S+U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0369901913267511	S	0.0509942447661068	Subject	0.0369901913267511	1	0	0	1	1	Subject	FALSE
RBBP7	ENSG00000102054	protein_coding	chrX	16839283	16870362	RBBP7	ENSG00000102054	protein_coding	Mostly E	1	NA	S	E or E+U and VE	FALSE	49	0.0204081632653061	subject	0.0277714285714286	0.0380752325447046	0.0171103634589113	Subject	361	0.00837988826815642	1	NA	NA	0.285714285714286	1	1	1	0.147047086991221	Escape	escapee , robust set	3	2	0.666666666666667	0.201947244758966	Escape	NA	NA	NA	NA	0.125588586773872	3	2	0.666666666666667	1	0.333333333333333	Escape	FALSE
RBM10	ENSG00000182872	protein_coding	chrX	47145221	47186813	RBM10	ENSG00000182872	protein_coding	S	0	NA	S	all F S or S+U	FALSE	11	0	subject	0.0193181818181818	0.0553094534086501	-0.0133676164054206	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00462247311778537	S	0.318626377469816	Subject	0.0119703274679836	2	0	0	2	1	Subject	FALSE
RBM3	ENSG00000102317	protein_coding	chrX	48574449	48581162	RBM3	ENSG00000102317	protein_coding	S	0	S	NA	all F S or S+U	FALSE	NA	NA	NA	NA	NA	NA	NA	1355	0.00147819660014782	1	NA	0.00208550573514077	0	2	0	0	0.00118790077842953	Subject	inactivated gene	4	0	0	0.00532188102941727	Subject	0.00846628538126321	S	0.107034342580752	Subject	0.00499202239637	3	0	0	3	1	Subject	FALSE
RBM41	ENSG00000089682	protein_coding	chrX	107064420	107118823	RBM41	ENSG00000089682	protein_coding	Mostly S	0	NA	S	S or S+U and VE and U	FALSE	26	0.0384615384615385	subject	0.0197038461538462	0.0532210220177646	-0.000753656092761099	Subject	27	0	1	NA	NA	0	1	0	0	0	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00985192307692308	2	0	0	2	1	Subject	FALSE
RBMX	ENSG00000147274	protein_coding	chrX	136848004	136880764	RBMX	ENSG00000147274	protein_coding	S	0	NA	NA	all F S or S+U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	escapee , robust set	4	2	0.5	0.0430460660421362	Subject	0.0152819478072204	S	0.25472637484798	Subject	0.0291640069246783	2	0	0	2	1	Subject	FALSE
RBMX2	ENSG00000134597	protein_coding	chrX	130401987	130413656	RBMX2	ENSG00000134597	protein_coding	S	0	NA	S	all F S or S+U	FALSE	20	0	subject	0.02836	0.0306631855384991	0.0149212664149286	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02836	1	0	0	1	1	Subject	FALSE
RENBP	ENSG00000102032	protein_coding	chrX	153935269	153944687	RENBP	ENSG00000102032	protein_coding	Discordant	0.78	NA	VE	too much U	FALSE	13	0.307692307692308	variable escape	0.147	0.166536217282208	0.056469881043053	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0281553911454193	S	0.765237280293206	Subject	0.0875776955727096	2	1	0.5	1	0.5	Subject	TRUE
RGN	ENSG00000130988	protein_coding	chrX	47078355	47093314	RGN	ENSG00000130988	protein_coding	S	0.11	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
RLIM	ENSG00000131263	protein_coding	chrX	74582976	74614624	RLIM	ENSG00000131263	protein_coding	S	NA	NA	S	all F S or S+U	FALSE	9	0	subject	0.0427333333333333	0.074749030094042	-0.00610269966144079	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0.0129017043135417	Subject	0.0236050051414797	S	0.0509942447661068	Subject	0.0264133475961182	3	0	0	3	1	Subject	FALSE
RNF113A	ENSG00000125352	protein_coding	chrX	119870475	119871733	RNF113A	ENSG00000125352	protein_coding	S	0	NA	NA	all F S or S+U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
RNF128	ENSG00000133135	protein_coding	chrX	106693794	106797016	RNF128	ENSG00000133135	protein_coding	S	NA	NA	NA	all F S or S+U	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	No call	TRUE
RP2	ENSG00000102218	protein_coding	chrX	46837043	46882358	RP2	ENSG00000102218	protein_coding	S	0	NA	NA	all F S or S+U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	escapee , relaxed set	3	1	0.333333333333333	0.0206111239543008	Subject	NA	NA	NA	NA	0.0206111239543008	1	0	0	1	1	Subject	FALSE
RPGR	ENSG00000156313	protein_coding	chrX	38269163	38327544	RPGR	ENSG00000156313	protein_coding	S	0	NA	S	S or S+U and VE and U	FALSE	41	0	subject	0.00188536585365854	0.00732695574490558	-0.00035741950041301	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0.000546095790507461	Subject	NA	NA	NA	NA	0.001215730822083	2	0	0	2	1	Subject	FALSE
RPL10	ENSG00000147403	protein_coding	chrX	154389955	154409168	RPL10	ENSG00000147403	protein_coding	S	0	NA	S	all F S or S+U	FALSE	17	0	subject	0.0526	0.0664913716206847	0.0209920083039301	Subject	4627	0.00346996313164173	1	0.0046656298600311	NA	0.018348623853211	2	0	0	0.00882807228162795	Subject	NA	NA	NA	NA	NA	NA	0.00979138829498232	S	0.111951562590925	Subject	0.0237398201922034	3	0	0	3	1	Subject	FALSE
RPL36A	ENSG00000241343	protein_coding	chrX	101390824	101396155	RPL36A	ENSG00000241343	protein_coding	S	0.22	NA	NA	all F S or S+U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.214285714285714	NA	0	2	1	0.5	0.107142857142857	Escape	inactivated gene	3	0	0	0.00100242421417011	Subject	NA	NA	NA	NA	0.0540726406785136	2	1	0.5	1	0.5	Subject	FALSE
RPL36A-HNRNPH2	ENSG00000257529	protein_coding	chrX	101391011	101412297	RPL36A-HNRNPH2	ENSG00000257529	protein_coding	S	NA	NA	NA	all F S	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	No call	TRUE
RPL39	ENSG00000198918	protein_coding	chrX	119786504	119791630	RPL39	ENSG00000198918	protein_coding	S	0	NA	S	all F S or S+U	FALSE	6	0	subject	0.0441	0.0882800543724345	-0.0265387553080224	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0694168828528492	S	0.367520512521026	Subject	0.0567584414264246	2	0	0	2	1	Subject	FALSE
RPS4X	ENSG00000198034	protein_coding	chrX	72255679	72277248	RPS4X	ENSG00000198034	protein_coding	Mostly E	1	NA	E	E or E+U and VE	FALSE	19	0.947368421052632	escape	0.5967	0.203484288227754	0.505202305262798	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.617896161641313	E	2.52215217142568e-32	Escape	0.607298080820657	2	2	1	0	0	Escape	FALSE
RPS6KA3	ENSG00000177189	protein_coding	chrX	20149911	20267519	RPS6KA3	ENSG00000177189	protein_coding	S	0	NA	S	all F S or S+U	FALSE	48	0.0625	subject	0.0335270833333333	0.0948899692916123	0.00668255616951859	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	4	0	0	0.00763304753178179	Subject	0.0153334719547047	S	0.210478009362014	Subject	0.0188312009399399	3	0	0	3	1	Subject	FALSE
RPS6KA6	ENSG00000072133	protein_coding	chrX	84058346	84188199	RPS6KA6	ENSG00000072133	protein_coding	S	0	NA	S	all F S or S+U	FALSE	31	0.161290322580645	subject	0.0638483870967742	0.130844220025107	0.0177877684108828	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	4	0	0	0	Subject	NA	NA	NA	NA	0.0319241935483871	2	0	0	2	1	Subject	FALSE
RRAGB	ENSG00000083750	protein_coding	chrX	55717749	55758774	RRAGB	ENSG00000083750	protein_coding	Mostly S	0	NA	S	S or S+U and VE and U	FALSE	15	0	subject	0.0109333333333333	0.0199007776828181	0.000862150275828233	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0.000944279967739159	Subject	NA	NA	NA	NA	0.00593880665053625	2	0	0	2	1	Subject	FALSE
RTL5	ENSG00000242732	protein_coding	chrX	72127110	72131901	RGAG4	ENSG00000242732	protein_coding	S	0	NA	NA	all F S	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
RTL8A	ENSG00000203950	protein_coding	chrX	135050932	135052196	FAM127B	ENSG00000203950	protein_coding	S	0	NA	NA	all F S or S+U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
RTL8B	ENSG00000212747	protein_coding	chrX	135020513	135022542	FAM127C	ENSG00000212747	protein_coding	No call	NA	NA	NA	too much U	TRUE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	No call	FALSE
RTL8C	ENSG00000134590	protein_coding	chrX	135032355	135033546	FAM127A	ENSG00000134590	protein_coding	S	0	NA	NA	all F S or S+U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
SASH3	ENSG00000122122	protein_coding	chrX	129779949	129795201	SASH3	ENSG00000122122	protein_coding	S	0.11	NA	S	NA	FALSE	20	0.1	subject	0.03151	0.0475584283304564	0.0106665997846093	Subject	514	0	1	NA	NA	0	1	0	0	0	Subject	NA	NA	NA	NA	NA	NA	0.0246824175263867	VE	0.000218801132879006	Escape	0.0187308058421289	3	1	0.333333333333333	2	0.666666666666667	Subject	FALSE
SAT1	ENSG00000130066	protein_coding	chrX	23783173	23786210	SAT1	ENSG00000130066	protein_coding	S	0.11	NA	NA	too much U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0.0063780807535857	Subject	0.0253377003433624	S	0.0639414936978165	Subject	0.0158578905484741	2	0	0	2	1	Subject	FALSE
SCML1	ENSG00000047634	protein_coding	chrX	17737449	17754988	SCML1	ENSG00000047634	protein_coding	S	0	NA	S	all F S or S+U	FALSE	13	0.153846153846154	subject	0.0428538461538461	0.105881369272287	-0.0147039218318486	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0.0028670158888574	Subject	NA	NA	NA	NA	0.0228604310213518	2	0	0	2	1	Subject	FALSE
SCML2	ENSG00000102098	protein_coding	chrX	18239313	18354688	SCML2	ENSG00000102098	protein_coding	Mostly S	0	NA	VE	all F S or S+U	FALSE	36	0.555555555555556	variable escape	0.224738888888889	0.153851088074109	0.17448086678468	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	4	0	0	0.00206041302890081	Subject	NA	NA	NA	NA	0.113399650958895	2	1	0.5	1	0.5	Escape	TRUE
SEPTIN6	ENSG00000125354	protein_coding	chrX	119615724	119693370	SEPT6	ENSG00000125354	protein_coding	Mostly S	0	S	VE	S or S+U and VE and U	FALSE	59	0.423728813559322	variable escape	0.203396610169492	0.242179302317662	0.141599653293061	Escape	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0.000866181055725557	Subject	0.222679534661054	VE	2.37834495062713e-12	Escape	0.142314108628757	3	2	0.666666666666667	1	0.333333333333333	Escape	TRUE
SH3BGRL	ENSG00000131171	protein_coding	chrX	81202102	81298547	SH3BGRL	ENSG00000131171	protein_coding	Mostly S	0.89	S	S	NA	FALSE	37	0.162162162162162	subject	0.0831918918918919	0.193609940599906	0.0208065066848171	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0.0020559846866024	Subject	0.070544481197153	S	0.00075453650143289	Escape	0.0519307859252158	3	1	0.333333333333333	2	0.666666666666667	Subject	FALSE
SH3KBP1	ENSG00000147010	protein_coding	chrX	19533977	19887600	SH3KBP1	ENSG00000147010	protein_coding	Mostly S	0.44	NA	S	all F S or S+U	FALSE	60	0.1	subject	0.049945	0.0936085329027402	0.0262587731189789	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	4	0	0	0.0168040030424269	Subject	0.0292722819201938	S	0.237817883009237	Subject	0.0320070949875402	3	0	0	3	1	Subject	FALSE
SLC10A3	ENSG00000126903	protein_coding	chrX	154487306	154490690	SLC10A3	ENSG00000126903	protein_coding	S	0	NA	NA	all F S	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
SLC16A2	ENSG00000147100	protein_coding	chrX	74421493	74533917	SLC16A2	ENSG00000147100	protein_coding	Mostly S	0	NA	VE	S or S+U and VE and U	FALSE	7	0.285714285714286	variable escape	0.121242857142857	0.165764661062432	-0.00155732227069255	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	2	0	0	0.00785059726385695	Subject	NA	NA	NA	NA	0.0645467272033571	2	0	0	2	1	Subject	FALSE
SLC25A14	ENSG00000102078	protein_coding	chrX	130339888	130373361	SLC25A14	ENSG00000102078	protein_coding	S	0	NA	S	all F S	FALSE	39	0.0512820512820513	subject	0.0315923076923077	0.0613950083030731	0.0123234118007663	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.0315923076923077	1	0	0	1	1	Subject	FALSE
SLC25A43	ENSG00000077713	protein_coding	chrX	119399336	119454478	SLC25A43	ENSG00000077713	protein_coding	Mostly S	0.33	NA	S	S or S+U and VE	FALSE	46	0.0217391304347826	subject	0.0250521739130435	0.0601400356173653	0.0076725315035304	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	inactivated gene	3	0	0	0.00285432827445146	Subject	0.0232986139383941	S	0.0193763788328715	Subject	0.017068372041963	3	0	0	3	1	Subject	FALSE
SLC25A5	ENSG00000005022	protein_coding	chrX	119468422	119471396	SLC25A5	ENSG00000005022	protein_coding	S	0	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00636273840015574	S	0.424039206624282	Subject	0.00636273840015574	1	0	0	1	1	Subject	FALSE
SLC25A53	ENSG00000269743	protein_coding	chrX	104099214	104157009	SLC25A53	ENSG00000269743	protein_coding	Mostly S	0	NA	S	S or S+U and VE	FALSE	29	0	subject	0.00594137931034483	0.0187193085426591	-0.000871753816983711	Subject	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00594137931034483	1	0	0	1	1	Subject	FALSE
SLC25A6	ENSG00000169100	protein_coding	chrX	1386152	1392113	SLC25A6	ENSG00000169100	protein_coding	PAR	1	NA	NA	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	4477	0.967912087912088	0	0.978328173374613	0.954641350210971	0.571428571428571	3	3	1	0.868077545731561	Escape	NA	NA	NA	NA	NA	NA	0.846954674077273	E	5.77382520930252e-48	Escape	0.857516109904417	2	2	1	0	0	Escape	FALSE
SLC35A2	ENSG00000102100	protein_coding	chrX	48903180	48911958	SLC35A2	ENSG00000102100	protein_coding	S	0	NA	NA	all F S or S+U	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	NA	0	NA	Subject	FALSE
